0.0,10.09718952053425,9.364968795879676,11.962287044655952,16.177073188410798
4.0,3.9335732719425747,6.553640737954774,9.697149239524252,13.858251426130256
8.0,2.0500369149721784,4.798835206781727,10.37862721591156,15.062616958779346
12.0,1.7476965363922572,2.971782520353221,6.990201935475046,10.906547208417512
16.0,1.9318653281971052,2.2406036289558258,5.644502448820695,9.305012670128272
20.0,1.8113627140586055,2.0013714578294635,4.025215533064219,8.151556521275063
24.0,1.5572999815179493,2.0352633592552545,3.3129070745253593,5.754223258996348
28.0,1.225480205725442,1.954232614297795,3.0015804942286373,4.770442007333487
32.0,0.8937307744984577,1.7443993099353485,2.9677292953576733,4.058761667995379
36.0,0.6271687250146829,1.4541166284663205,2.8279686596061877,3.751131849537546
40.0,0.7026375842995016,1.177432950522055,2.535374564636182,3.8466566611716884
44.0,0.8446846530216008,0.9734254351366862,2.1686520624659376,3.784992594643701
48.0,0.8739624369349414,0.7532366573903311,1.9578029000473176,3.53333648528404
52.0,0.8035673025141523,0.6104261648025542,1.828396100319173,3.070401340239777
56.0,0.6819862416119478,0.5939863263613505,1.6495623219542663,2.6968385298740074
60.0,0.5479322531263549,0.645473898300292,1.4120962875360537,2.5127422613085764
64.0,0.455795348111489,0.7190081561635852,1.150313193277521,2.4644748279449398
68.0,0.4513309812208711,0.7531126975308188,0.9254671233090052,2.304516430161925
72.0,0.4789968770769256,0.7379180246795227,0.7743338088225231,2.0525154113493995
76.0,0.482055811643453,0.6809987248872016,0.7064585749897181,1.7441161331572002
80.0,0.4515636775804823,0.6036130241698847,0.6682197632045438,1.4216083752606767
84.0,0.3999226684576489,0.5243143829180383,0.6553573515619433,1.1549505485786151
88.0,0.34392435753362915,0.45197077406794606,0.6588413217585954,1.0607044639757892
92.0,0.3031112736215847,0.4035295272728253,0.6871720802526982,1.00362095114429
96.0,0.2877596473292971,0.38862108055504563,0.7109844276089423,0.9288357074629304
100.0,0.28526279762967643,0.3975707530541519,0.7125048655905915,0.8596921313788324
104.0,0.2786462946753905,0.41225589381486016,0.690564268703078,0.7957556448723797
108.0,0.26188735868623947,0.41757860865745455,0.6556379075318268,0.7654376944148727
112.0,0.23763705753744543,0.4073824972673376,0.6060743567254443,0.7607435835566682
116.0,0.21198817110396542,0.3835473868692395,0.5491425267854506,0.7704154505904515
120.0,0.1914618394789579,0.35144467185987627,0.49225838882731454,0.8033045828584207
