0.0,1.2626308672495496,0.8268158700135364,1.1602196874836812,0.9400294746253274
2.0,1.1419373903649952,1.0245254691171213,1.1707078283256287,0.3716667678107225
4.0,1.0444690179698521,1.0149264710493782,0.751516236570679,0.15194997361666868
6.0,0.9729335985359757,0.8330919040708694,0.3906569888492926,0.04640425554815906
8.0,0.831715454169846,0.7746879011891105,0.12328812777646489,0.034534791297699624
10.0,0.8229168235019829,0.6150018248576089,0.05343089144458488,0.03205912516140764
12.0,0.7967196275211255,0.5245341691847255,0.02736761700968493,0.03652563497007658
14.0,0.6984258264832174,0.44046989909683776,0.028540072872589195,0.041008563341783516
16.0,0.6401059898526399,0.45397700444384465,0.0957511597133392,0.03137238812243123
18.0,0.6375029792076142,0.4393473830331212,0.16171321085611745,0.0475003372317849
20.0,0.5922050553236335,0.5038765464751116,0.23121479780025003,0.051241642200644685
